mood_score,rolling_mood_3,rolling_sleep_3,sleep_hours,study_hours,screen_hours,day_of_week,is_weekend,sentiment_score,burnout_label
3.349826321991942,3.4102741114751502,7.80484639855741,7.7379557301748445,6.166029356445979,6.719469239318497,6,1.0,-0.45230373413061975,0
3.9514519697026365,3.9048898548043485,8.188624161940103,7.937962527668568,3.135272982356923,4.702952686053446,4,0.0,0.05884043459625902,0
4.305729937788124,4.273589131832844,8.823866693533088,8.06935557631988,6.784843701735152,11.490353283753215,2,0.0,1.75552945799602,0
3.343910892282977,3.5267080864724853,6.955563462258539,6.2420398844025,3.460947823106176,7.160355267019722,1,0.0,0.46822498871968277,0
3.06519477364305,3.004075613873793,4.6295918429624425,6.0602371317366925,2.9278289565594404,9.046920398608819,0,0.0,0.4662368591336078,0
3.6993968845581304,3.6063247440294,8.651201393044959,8.172761410011447,5.552295386697044,2.0682249305928284,1,0.0,-0.6140347007022844,0
2.8268129831641855,2.640549974015031,6.968584961510441,6.493913080189416,10.622708229060649,2.044927106383526,2,0.0,-0.3332593780284332,0
1.1658786122533047,1.0,4.601577879698349,4.758901882659325,6.922768979568119,7.2421690487521015,1,0.0,-0.8023652791621871,0
2.6801754152109947,2.8588240606841504,4.711628861557681,4.986740457594431,5.513304388173459,11.008115761434738,4,0.0,1.3447300906284183,0
2.354845108768588,2.257650356321465,4.651402461773672,5.328876342397422,6.025358533676227,3.2731733967745695,1,0.0,-1.2465685184773214,0
3.720591232695843,3.831636395357494,6.430732379560033,7.595457190486022,1.1724335185831265,6.387116945553462,3,0.0,0.7313111775430503,0
3.6180257945578136,3.7452262432544003,7.537755573875977,7.027881177712905,2.618617147269121,2.6652401393199416,3,0.0,0.4648969348103661,0
3.546491971374721,3.3552880738629582,8.363844996806089,7.9047765665084295,0.0,4.059718982120437,0,0.0,-1.2826907910890828,0
3.3363486399815327,3.1773324000081935,6.056415526037174,6.116395765861545,9.178709957526232,6.521400560782166,1,0.0,0.9139258500628892,0
2.327511015278217,2.442963853950384,7.479577860461365,7.053663505722742,8.71298786705822,4.669949723920543,0,0.0,-0.2069591587211794,0
3.123592041699997,3.1516838949785,8.4150890471137,7.800944630347739,6.103482610294293,2.4750854614418754,4,0.0,-1.0567099837279654,0
3.5329990706873495,3.4972310019964907,5.2275749222722,6.305045536447619,5.510764737093671,2.414622235340619,4,0.0,0.29158587809456826,0
3.1573956570736867,3.2497395849329447,7.680429419416412,7.530840380091858,1.631342994255566,1.0,0,0.0,-0.6579869043909725,0
3.061282201590366,3.263771561016607,5.595287030380358,5.740918494293358,4.6956100914234105,7.286776268679393,5,1.0,-0.1639485061798098,0
2.7080542377494816,2.7002676937500905,6.478464942603774,6.219113845495885,9.322501320328954,7.613468768664074,5,1.0,-0.40460005608667676,0
3.0590554743935163,2.9452799425602314,6.301027854207637,6.189219369602673,5.502256795850143,7.599894278677942,0,0.0,-0.703296744035774,0
2.1518991571860324,2.1753471679708483,5.348589817002036,4.886656567057536,3.9013131277126387,3.545225345763846,0,0.0,-0.9507225042021817,0
3.9927771107264203,3.8318345369020377,6.629449070979293,7.579155969256931,1.1564374819916896,8.716068484550291,5,1.0,0.6374676612965448,0
3.1296992000895947,3.1582449796614163,6.837336359099931,6.048956255675641,8.374703173780851,7.908302402279317,2,0.0,0.2599008967759012,0
3.2415598311770517,3.241942735112853,6.505793472930662,6.819990589964299,5.038807257636391,6.019694897941495,2,0.0,0.20852964789865971,0
3.4268236859635315,3.263652065967565,7.488639945103131,7.569194654249454,1.1595121372654935,5.576562393200028,4,0.0,-0.2913817619547647,0
3.4289943670509606,3.348041079888738,6.45871945559011,7.51444988164791,3.0741889312354536,4.247388233602882,0,0.0,0.041037221023823206,0
3.6830562085634853,3.618210815201301,7.802481914057885,7.864616174356458,2.2616625600763007,6.518836951607556,3,0.0,-0.5888429905018893,0
3.030145933233369,3.176782688451737,6.631518183495431,6.642423224784922,4.896989890862464,10.366569074358594,2,0.0,-0.6026415573352976,0
3.992077309102367,3.817053284720052,6.074846224847827,6.122722700729354,5.676879630109483,9.072212862164587,5,1.0,1.3681913598530067,0
3.2885878302498988,3.1266998873646803,6.230893827471945,6.672450862549761,4.042600752159394,5.308231856201489,5,1.0,0.7076339013323062,0
1.9415508451303474,1.8668298266121206,3.3684940168834596,4.100264905667152,6.987207171919827,7.454277946790771,2,0.0,-0.4491618916224014,0
2.0987172991532423,2.211508525850899,4.8694062262659425,4.48462004412306,5.381245153086616,3.0261388662912534,4,0.0,-1.1969307308856612,0
2.3374364204027582,2.4828998724137854,3.6413956610221607,4.6836806202329555,7.643318486125899,7.971181378994043,2,0.0,-1.3608689338332727,0
2.7056788381023953,2.7580542644853128,5.687160309191779,5.204405075837629,4.378453620414347,3.7566857148035213,3,0.0,-0.5073405206006866,0
2.785802558745573,2.9287700827765146,8.45635127421147,7.4396387627574985,12.204248861625635,7.863690015449718,5,1.0,0.08616348239403944,0
2.693530588180637,2.9259779759082467,6.681300983291405,5.351233511423903,3.901675936009898,14.016494914280887,1,0.0,0.09469453444701038,0
2.7963685974124264,2.8278701506598596,5.544801108238436,6.1949399135369765,3.122341018961495,4.46096643271675,4,0.0,0.11865565673421369,0
3.713074402419163,3.552747730887631,9.23326799503462,8.878765276457704,2.839508734779758,13.891568934942685,2,0.0,0.26737763781210444,0
2.793946198105548,2.778463124600274,5.8924478459774035,6.229977646301719,4.714836328925098,7.324715817014042,4,0.0,-0.8306893249152587,0
3.8177849881566304,3.5454455502337274,8.714737389831507,7.980024909547338,1.2450669910086978,3.976010790192734,2,0.0,1.2062012063565368,0
2.682878914787662,2.761823277419157,5.542035942630774,5.306211711984196,5.877494540803965,3.852268349817079,6,1.0,-0.15790910454934112,0
2.944156523280426,2.8458236474845555,6.295941889328054,6.471299907411792,0.8178013300009441,12.385380141190655,2,0.0,0.23587418442484728,0
2.5637196348106874,2.5861342420207385,4.73372983748295,5.2799647121430695,5.571843125331632,7.331069448698367,0,0.0,-0.524963087586304,0
2.7130327166705155,2.6960465586190447,6.035807658859994,6.257547078559099,2.092120988578388,4.471387288352236,3,0.0,0.24919143871358923,0
4.312736110887475,4.236134085181336,7.7398928773642535,8.144493019931833,4.323025163025787,5.450656350184159,1,0.0,1.6615781342015943,0
2.497986039126752,2.5430642236336976,4.021693650722012,4.036287322892242,6.590442918004427,7.163094599814173,3,0.0,-0.7914680947448881,0
3.2275429567438745,3.202580159877323,7.511392746832944,7.495077829673372,10.499286672915613,5.976454176924813,6,1.0,-0.8924753836565563,0
3.118697939670026,2.99260163346886,6.847652614016148,7.180376963731645,2.7205988022033396,6.933927694940258,0,0.0,-0.6916282520826307,0
2.5018473505160657,2.2822640351352117,5.462894381552899,5.849360070885129,4.854269866319299,10.788749420966546,0,0.0,-0.2665235928053091,0
2.3953035557509277,2.466495178731336,4.8627644473578755,4.486307432978473,3.535355048016253,2.9544792056807743,2,0.0,-0.4171208211554165,0
2.8389174349098503,2.5976419017521324,7.335706039218841,6.915407212342191,3.1992982581101708,7.740501884962559,3,0.0,-0.8325285926793949,0
2.936387234628592,3.2953498120124096,5.465150986981026,5.952811665497916,3.555561341070048,5.803176467358246,0,0.0,-0.039729851498620704,0
4.01311350682374,4.270544103074127,7.139559444812342,7.172281938167526,7.09535289396496,4.652577565641468,4,0.0,1.2489126841705096,0
3.074033599958772,2.7560667176281495,6.316428804256047,6.834963432837508,4.077471512270127,8.894870253032844,4,0.0,-0.11985504706368269,0
2.9067180617470414,3.032219617485376,10.0,9.362846226113465,10.373419206022966,2.054150786351283,4,0.0,-0.07715123335692303,0
3.4126341791225565,3.640297628750641,5.8526581293842055,6.417030996043161,6.156752288557888,1.0,2,0.0,0.2743542722003731,0
3.2058416039536786,3.088621093927171,5.314384075419431,5.162404011805016,2.8769754792996274,6.606239139857806,6,1.0,0.5181318193051915,0
3.66128927479703,3.731511175072504,7.353890476542667,7.086841015930106,4.356578081066322,5.62691470234318,4,0.0,1.0985823791463185,0
3.098738490189993,3.073702773750158,6.752790816577054,7.1519946943548245,3.355751922908025,2.347312423704113,6,1.0,0.19203311008713897,0
3.4608611617809224,3.5972307547170628,8.458504409291441,8.974700120384698,7.040157901777442,1.381508260300408,0,0.0,-0.0021251350653862067,0
2.8352254686162066,2.7459520664940813,7.968501533210436,8.136177993463326,1.4308067898999188,11.212710119705774,4,0.0,-0.7932260584325621,0
3.306771563957838,3.509563855584596,6.851967306330307,7.370993694639215,2.1158118249976368,7.250140089491135,2,0.0,0.5919690350138145,0
3.3915548459491305,3.3628746011095076,9.25433453008317,9.141284625951299,3.8394439268769753,6.053043452293806,1,0.0,-0.6756131248341399,0
1.747791975745515,1.6843761605342,4.388150239683742,4.897979113083438,6.770777624218148,11.927161254190489,1,0.0,-0.7003993113601591,0
3.660222707416213,3.7899171156082576,5.86437211098033,5.7763975476004035,8.036038632092376,8.759568731277032,1,0.0,0.1545073670557648,0
3.5168304396492776,3.6969733013574766,4.078844084236673,5.31747849375116,8.37524703877754,10.777047280458556,0,0.0,1.2332200388875783,1
3.2697807038338382,2.802517122361846,5.692135455932118,6.176304314950771,6.4185434958793195,2.814124394085392,3,0.0,0.5811655933005827,0
2.7049552980705367,2.124143239978275,4.345281544035317,4.597302163909905,5.009354066376554,2.7130400066633515,5,1.0,-0.030026349259148974,0
3.792988336597392,3.8613229060085796,8.416643273004073,7.816241514903047,7.027639368322183,7.666103134813244,3,0.0,-0.7852717766047032,0
4.038953700429103,3.9065529227935185,5.3357877106229035,6.444443684641962,2.567648579907066,7.119147888858629,0,0.0,1.2176906168522033,0
2.184079214548334,1.9198756683524887,5.055915072532493,4.446709928795747,0.9572883893626791,9.374087496281662,4,0.0,-0.0452638552222136,0
2.6944495901049343,2.619656770038599,5.570903310626074,5.175073470067933,6.204266428678925,1.596870036655818,1,0.0,-0.23216496407906148,0
3.5760593607350746,4.158283119805419,6.230296838598399,7.301622155920312,2.8869396405576455,7.89971302312344,6,1.0,0.4441335568425602,0
3.299753180816617,3.033738286239562,8.463840083030716,8.14100250863101,5.049794516019395,8.671025310234796,2,0.0,-0.35844057979126637,0
3.769779446497097,3.9469100181348904,9.436736678524548,9.994769426706858,5.475142136507474,8.527664580390745,0,0.0,-0.6024030526318689,0
3.8260299964236633,3.6737473850708655,10.0,10.0,5.770674986110082,4.901925170739689,2,0.0,-0.5256751283099782,0
3.418679631718322,3.1282423106379875,7.8413928879448145,7.463055093241594,7.3569205386076195,7.400260963309407,5,1.0,-0.5278100831329608,0
2.6607644249994307,2.5383740843795355,5.69263325857539,5.216739007949017,7.113772933070982,3.9057258516935476,6,1.0,-0.9018936570117891,0
2.345308131103538,2.0610313950785315,3.0458444952830117,3.388725950829905,5.648500154485688,5.209045579012747,2,0.0,-0.9911380571129027,0
3.4536917055225262,3.1400797593135032,7.637601704431269,7.228338339750137,4.1833648549203675,3.1840718838955793,6,1.0,0.7776238497098616,0
3.305499748780118,3.160517991893958,6.423269499918969,5.499294247503478,5.447852803955538,3.9516025307853693,1,0.0,0.5350729044361111,0
2.351282516495624,2.1332329679991653,5.960662248162027,6.135428383712503,3.828716041647681,5.349401713376376,2,0.0,-0.6582382877472357,0
3.2014290824503573,3.172221091310514,5.722089018101564,5.820645121504307,4.748213479385807,4.674470781377746,3,0.0,0.7107218869424523,0
3.1460898303366185,3.17980966753134,7.000975102068672,6.574734581733783,11.22179887423495,3.951263103749771,1,0.0,0.24745021833546527,0
3.730057260550844,3.5722469495302156,6.797581959224506,8.50556836926023,5.619036312032144,2.4910879591188038,2,0.0,-0.25903491376806725,0
2.5997478588026235,2.7256609347332845,6.462359410578612,7.0512777079125515,6.235563539186361,11.29495862883933,3,0.0,-0.9806645290570494,0
3.268215361335007,3.13538472602972,7.150482468426309,6.546184260738099,3.577394507230167,4.6484800532945005,4,0.0,0.2731576779397353,0
3.7806348653735506,3.749923516756037,5.235211797391888,5.142953995478701,7.546168857788697,6.890907048534319,3,0.0,1.4923044372555643,0
2.190727021079034,1.7568756011412692,3.991216595361743,4.1205072884730285,6.948626572125876,1.2507757181402495,0,0.0,0.011657231707732307,0
3.3574548080718194,3.373877891281977,5.456945026179619,6.021907345482671,6.964910875706695,9.665652658855425,3,0.0,0.7989223812765656,1
3.598404895940557,4.04881865092606,6.729905550962198,6.713947918690687,5.694249867532966,6.451333756314485,5,1.0,-0.16937428775688113,0
4.0583377708800725,4.217334002940257,9.310152384604786,9.628687861727812,7.578637220263572,4.801538734102157,0,0.0,0.7374679474500307,0
3.9526984285466336,3.918186685079948,5.960322598760536,7.008439234356617,8.124875952259886,4.82511910920734,6,1.0,-0.12016926787019291,0
3.636404587443488,3.404789001740238,9.153956070677335,8.372383217636893,5.8511275145033785,8.347406615968348,0,0.0,-1.9242622822157722,0
3.1011403155039536,3.4275599434371773,5.584201957120322,6.001127042337356,4.9363915742992575,1.0,0,0.0,-0.5773881569111899,0
3.033832100050601,3.001632944773454,4.740992715765546,4.90408997373276,7.25751327726395,3.7746779854854937,0,0.0,0.1058086208050324,0
2.409716698486317,2.2750269951010065,4.185932719165636,5.255813180428205,3.12051179491259,5.678473638476781,1,0.0,0.8660995355654255,0
2.3137954866525208,2.1841183155773067,5.318563525889338,5.6396382967427945,3.548691354584749,5.647350080675582,2,0.0,-0.12279972530694042,0
3.955288815149035,4.369886550791628,10.0,10.0,5.077409211364727,12.76434230193172,5,1.0,0.023852282869286374,0
2.3813699006172295,2.3577362552384127,6.044348393503113,5.485781313240982,1.194878742592266,5.088497629790044,4,0.0,-0.46981489969156387,0
4.175759850048472,4.2658739326734,8.156743842184198,8.141582725978152,7.103469129195876,8.673612878566466,4,0.0,1.2487412101795705,0
2.2307155215833965,2.1900925248339056,4.980424234284976,5.355316515060758,2.985298058828607,10.891474403647068,6,1.0,1.200551616809859,0
3.5887887826411324,3.575745091739198,8.306011141931684,8.290516820598791,4.115570650545959,7.81065803162876,0,0.0,-0.5409954596328442,0
2.8303536978844064,2.7453727709908478,7.719328774583652,7.415921545769381,4.709456929936526,4.180696607540386,1,0.0,-1.2131285286033826,0
2.578181696628045,2.862646398075588,5.651196821301831,6.549379363747055,5.2903596896122655,2.5318835178352455,6,1.0,-1.445758465614289,0
4.162001009031592,4.170811764986252,6.885142164964741,6.734779958183306,4.409597464227004,8.012634763328354,5,1.0,0.48272682113647725,0
2.679783867858654,2.398217297163111,6.2122390331634225,5.7523396873129755,5.045046591370198,10.441568103872413,0,0.0,0.10817674002752353,0
2.559070764749421,2.637894885378882,7.477547605023386,7.513715522371329,5.062856445502048,7.4741003579286245,1,0.0,-0.6254356321187102,0
3.1530977523298787,3.130146325020703,6.06033977761948,6.072026431454752,4.17182879745761,9.330310015627607,2,0.0,0.21747336680452076,0
2.1043199708105464,2.1805451620861205,4.403199361732307,4.839030777972402,3.4216527474308402,12.998257028892834,0,0.0,-0.9842599015943055,0
2.7331843464729237,2.666866119793699,4.933607328848925,4.755299881088609,7.687390026017884,8.260910567854673,4,0.0,0.6359385673659999,0
3.937224885344791,3.8290127682377553,8.041090987245903,7.076140668355391,0.3598668847865838,3.0282912623564218,4,0.0,-0.30584790423918906,0
3.6221590150255163,3.8009885668976633,10.0,9.326546010256695,4.72685513427819,6.137864066862028,2,0.0,-0.8651672561690357,0
3.419118329607736,3.7909459353271053,6.7106210884196145,7.055986581717501,4.121531214666304,9.699581022507108,1,0.0,-0.2936117595699494,0
3.0915106467947884,2.7197330181210098,6.385450325416208,6.610178678224187,6.163220419470919,5.328294564440365,2,0.0,-0.32118029615440813,0
3.944386374194276,3.960794238234898,8.076645342452418,7.257321823364069,1.8551265680062805,10.065405105994987,6,1.0,0.29204669472233197,0
4.139761143005848,4.031730746294853,9.246601497485637,8.889602786730919,4.0504937151397105,5.819270375431343,5,1.0,0.9327980632823443,0
3.382044475703809,3.1996682465475557,7.495927717962455,7.15101200218217,4.964572611823561,6.902738036556455,6,1.0,0.891307153130205,0
3.272610106784297,2.8413059975450072,5.057568873320531,6.142516430666021,7.6611693038520565,5.052999191071606,3,0.0,0.12770521413748512,0
3.6919487385617926,3.7641065260130455,9.118952058563206,8.570061936095822,5.964025423629475,6.4307481188669025,0,0.0,-0.14975252189464025,0
3.455190504061379,3.3584996551879724,7.317728395726799,7.486010301538581,2.477977115001618,6.57360805497776,0,0.0,-0.45491485418073224,0
3.1211242299121222,3.0125231610651837,9.397299518002274,9.257209587193588,4.078803546942483,1.656936798674863,1,0.0,-1.414415913973534,0
3.388775528106374,3.6293160341098636,6.66991023896043,7.09317509955505,7.237918111119589,4.8076981100310965,3,0.0,-0.015370917093607423,0
1.799158465484556,1.7112763962974116,5.830607702939286,4.840849549247199,2.4382178083769452,2.6703381654957115,1,0.0,-0.6808091702487302,0
2.7042745073209726,2.6079100971200893,4.025979610710758,4.610945281206936,5.019118182743547,4.900806760051431,2,0.0,0.9746709809553427,0
3.7807839548960214,3.5135880226077245,10.0,9.44148469157,5.179022959189567,3.853057821903961,6,1.0,-0.1605766381007331,0
4.298972416867181,4.1173974140584875,9.575063740113782,9.557865153253275,4.312698962182242,8.731917175836054,0,0.0,0.597668794822061,0
2.3509683299623187,2.6442520152144944,6.412351908513082,6.512769258747839,11.400229100437503,8.76317983013088,0,0.0,-0.38601032806794555,1
2.302707486993281,2.425024562082508,5.65706346894735,6.18690028618242,4.2507176432706375,7.512794216700389,2,0.0,-0.5403859718257902,0
3.969183535022215,4.226706225703448,8.824672788595144,9.138310867587524,6.234459866545935,2.5773470757199464,5,1.0,0.48383221397752707,0
3.135252059868755,2.9671358783242967,4.9067412523440455,5.028726908730419,3.4375074234956466,5.735036101523435,5,1.0,0.22210717572080854,0
2.8792594856511413,2.951494936019183,5.449303628125182,5.368436769670677,6.413820381598629,2.3625807581936624,2,0.0,0.2577658109585445,0
3.1451731053104375,3.354737333935775,8.153004898969735,7.829322871502471,7.202811472759451,5.602307857932039,2,0.0,-0.07502340427860811,0
3.4819709766201328,3.597834206675105,6.043474709975226,6.168631803424656,3.847682715483975,7.74803715151903,4,0.0,0.6315120703183356,0
4.070134254061591,4.386199250188196,7.115004011934456,6.7918050132478855,5.074185824997374,8.678681671870782,6,1.0,0.515818295253397,0
2.7793577272350247,2.8597605557340193,7.248152161454356,6.53849136236078,3.140856529250992,7.2766809056194175,1,0.0,-1.7414561130660227,0
2.587672191922589,2.587305554759897,7.975352539204886,7.340119278078293,2.5678712322852495,9.397873222837912,6,1.0,-0.20596267297863782,0
4.341683529503899,3.8708049289024204,9.427990135653728,9.051970978101947,7.584629494750475,6.701342244731138,5,1.0,0.8117926208540877,0
2.849470234844755,2.9328305644208648,7.245122531929841,6.944935851042793,3.92579782446761,5.369387265572197,1,0.0,-0.8156279929774263,0
2.2461038691148922,2.365631757227034,7.194139443926847,7.830302069242973,0.0,8.358883376188412,4,0.0,-1.3539166566886804,0
1.5837805400423746,1.8132907608841176,3.6450844658644463,3.5197246383503638,9.260319159935332,8.44748547047702,4,0.0,-0.11102547468034295,0
3.54765322633987,3.3887395444248436,6.071209453279503,6.722050556911811,3.355180756956006,4.584736414525972,0,0.0,0.41658868711787056,0
2.702282664608263,2.695566931503142,6.0610238023569805,5.450831567531406,4.63334199937953,7.023252098139186,2,0.0,-0.3683850786487789,0
